title,length,track_artist,release_title,release_artist,release_group_type,country,release_date,label,query_artist
FIRST,211000.0,4minute,First / Dreams Come True,,,JP,2010-10-27,,4minute
Chaos A.D,234000.0,4minute,도망자 Plan.B OST,,,KR,2010-10-13,,4minute
Highlight,,4minute,Best Of 4Minute,,,JP,2012-09-26,,4minute
Hot Issue,,4minute,Best Of 4Minute,,,JP,2012-09-26,,4minute
Dream Racer,211000.0,4minute,Volume Up,,,KR,2012-04-09,,4minute
Hot Issue (SIN SA DONG ** RAENG I REMIX),194000.0,4minute,WHY,,,JP,2011-03-09,,4minute
HIGHLIGHT,208000.0,4minute,Hit Your Heart,,,XW,2010-01-01,,4minute
More Developed 4Minute,,4minute,For Muzik For Asia,,,KR,2010-04-23,,4minute
4Minute Was Assailed By 2PM,,4minute,For Muzik For Asia,,,KR,2010-04-23,,4minute
For Muzik - Cube Star's Party (Live),,4minute,For Muzik For Asia,,,KR,2010-04-23,,4minute
I My Me Mine,206640.0,4minute,Hit Your Heart,,,XW,2010-01-01,,4minute
Already Gone,213000.0,4minute,Diamond,,,JP,2010-12-15,,4minute
HEART TO HEART (Japanese version),,4minute,Best Of 4Minute,,,JP,2012-09-26,,4minute
I My Me Mine (Japanese version),,4minute,Best Of 4Minute,,,JP,2012-09-26,,4minute
FIRST (instrumental),211000.0,4minute,First / Dreams Come True,,,JP,2010-10-27,,4minute
FIRST PV,,4minute,DIAMOND,,,JP,2010-12-15,,4minute
I My Me Mine (Japanese Version) PV,,4minute,DIAMOND,,,JP,2010-12-15,,4minute
Can’t Make Up My Mind,222000.0,4minute,Diamond,,,JP,2010-12-15,,4minute
Finally Jiyoon Jeon Takes Off Her Sunglasses,,4minute,For Muzik For Asia,,,KR,2010-04-23,,4minute
Dreams Come True,202000.0,4minute,"God of Study, Pt. 1 (Music from the Original TV Series)",,,XW,2010-01-14,,4minute
4MINUTE IN NAGOYA & OSAKA,,4minute,First / Dreams Come True,,,JP,2010-10-27,,4minute
Cool And Natural (태연하게 당연하게),,4minute,Best Of 4Minute,,,JP,2012-09-26,,4minute
Blind,239000.0,4minute,Act. 7,,,KR,2016-02-01,,4minute
HUH,,4minute,Best Of 4Minute,,,JP,2012-09-26,,4minute
FIRST,,4minute,WHY,,,JP,2011-03-09,,4minute
Asia Promotion - Japan,,4minute,Hit Your Heart,,,SG,2010-05-19,,4minute
The First Broadcast With Our Flutter Heart,,4minute,For Muzik For Asia,,,KR,2010-04-23,,4minute
What a Girl Wants,240000.0,4minute,I My Me Mine,,,JP,2010-07-28,,4minute
물 좋아?,190000.0,4minute,Is It Poppin'?,,,XW,2013-06-28,,4minute
Who's next?,117000.0,"4minute, BEAST",Hit Your Heart,,,XW,2010-01-01,,4minute
이름이 뭐예요?,186000.0,4minute,Name is 4minute,,,XW,2013-04-25,,4minute
Show Me,189000.0,4minute,Crazy,,,KR,2015-02-09,,4minute
알려 줄게,188186.0,4minute,4minute World,,,KR,2014-03-17,,4minute
Won't Give You (안줄래; Anjullae),,4minute,Best Of 4Minute,,,JP,2012-09-26,,4minute
태연하게 당연하게,241000.0,4minute,Hit Your Heart,,,XW,2010-01-01,,4minute
오늘 뭐해,206027.0,4minute,4minute World,,,KR,2014-03-17,,4minute
Welcome To The School (inst.),221880.0,4minute,학교 2013 OST,,,KR,2013-01-28,,4minute
웃겨,212000.0,4minute,For Muzik,,,XW,2009-08-28,,4minute
Sweet Suga Honey!,206560.0,4minute,Heart to Heart,,,KR,2011-03-29,,4minute
READY GO,213000.0,4minute,Ready Go,,,XW,2011-12-07,,4minute
Over And Over (R.Tee Mix),234000.0,"4minute, R.Tee",Shinsadong Tiger Project Album Supermarket,,,KR,2012-08-30,,4minute
READY GO MUSIC VIDEO (DANCE VERSION),,4minute,READY GO,,,JP,2011-12-07,,4minute
Take A Food AD With Tempting Face,,4minute,For Muzik For Asia,,,KR,2010-04-23,,4minute
READY GO (karaoke version),211000.0,4minute,Ready Go,,,XW,2011-12-07,,4minute
거울아 거울아,215000.0,4minute,4minutes Left,,,HK,2011-04-05,,4minute
What A Girl Wants,,4minute,For Muzik For Asia,,,KR,2010-04-23,,4minute
グッバイ,255000.0,4minute,I My Me Mine,,,XW,2010-07-28,,4minute
Volume Up,229000.0,4minute,Volume Up,,,KR,2012-04-09,,4minute
고마워 :),234000.0,4minute,4minute World,,,KR,2014-03-17,,4minute
Superstar,195000.0,4minute,Superstar,,,KR,2010-07-19,,4minute
Volume Up (Korean version music video),,4minute,Love Tension,,,JP,2012-08-22,,4minute
웰컴 투 더 스쿨,223000.0,4minute,School OST Part 1,,,XW,2012-12-17,,4minute
WHY (instrumental),189000.0,4minute,WHY,,,JP,2011-03-09,,4minute
No Love,194000.0,4minute,Act. 7,,,KR,2016-02-01,,4minute
싫어 (Hate) (inst.),215000.0,4minute,Act. 7,,,KR,2016-02-01,,4minute
READY GO (making video),,4minute,READY GO,,,JP,2011-12-07,,4minute
나쁘게,212000.0,4minute,4minutes Left,,,HK,2011-04-05,,4minute
Only You,182000.0,4minute,러브포텐 - 순정의 시대 OST Part.1,,,KR,2013-11-24,,4minute
WHY,189164.0,4minute,WHY,,,JP,2011-03-09,,4minute
Ringed Eyes With Dark Circles,,4minute,For Muzik For Asia,,,KR,2010-04-23,,4minute
안줄래,199000.0,4minute,For Muzik,,,XW,2009-08-28,,4minute
Wait A Minute,191000.0,4minute,4minute World,,,KR,2014-03-17,,4minute
The First AD Shooting Of 4Minute,,4minute,For Muzik For Asia,,,KR,2010-04-23,,4minute
Only You (inst.),182000.0,4minute,러브포텐 - 순정의 시대 OST Part.1,,,KR,2013-11-24,,4minute
이름이 뭐예요?,,4minute,Name Is 4minute,,,TW,2013-05-17,,4minute
살만찌고,196000.0,4minute,살만찌고,,,KR,2014-01-20,,4minute
SoHyun Looks Haggard Without Make Up,,4minute,For Muzik For Asia,,,KR,2010-04-23,,4minute
What a Girl Wants,205000.0,4minute,For Muzik,,,XW,2009-08-28,,4minute
Welcome To The School,221880.0,4minute,학교 2013 OST,,,KR,2013-01-28,,4minute
What's My Name?,79000.0,4minute,Name is 4minute,,,XW,2013-04-25,,4minute
홈런,231000.0,4minute,Earth's representative Rolling Stars OST,,,XW,2010-11-11,,4minute
Whatever,178000.0,4minute,Name is 4minute,,,XW,2013-04-25,,4minute
거울아 거울아 (KOREAN VERSION) ～鏡よ、鏡よ～ MUSIC VIDEO,,4minute,HEART TO HEART,,,JP,2011-09-07,,4minute
싫어 (Hate),215000.0,4minute,Act. 7,,,KR,2016-02-01,,4minute
You Know,236000.0,4minute,Heart to Heart,,,KR,2011-03-29,,4minute
READY GO (music video),,4minute,READY GO,,,JP,2011-12-07,,4minute
Say My Name,196000.0,4minute,Volume Up,,,KR,2012-04-09,,4minute
WHY,,4minute,WHY,,,JP,2011-03-09,,4minute
추운 비,219000.0,4minute,추운 비,,,KR,2015-01-26,,4minute
살만찌고 (inst.),196000.0,4minute,살만찌고,,,KR,2014-01-20,,4minute
Volume Up (karaoke version),230000.0,4minute,Love Tension,,,JP,2012-08-22,,4minute
Volume Up (Japanese version),230153.0,4minute,Love Tension,,,JP,2012-08-22,,4minute
사랑 만들기,214000.0,4minute,Personal Taste (Original Television Soundtrack) Pt. 3 - Making Love,,,XW,2010-04-14,,4minute
간지럽혀,185000.0,4minute,Crazy,,,KR,2015-02-09,,4minute
Superstar (inst.),195000.0,4minute,Superstar,,,KR,2010-07-19,,4minute
미쳐,191000.0,4minute,Crazy,,,KR,2015-02-09,,4minute
Over And Over (original mix),234000.0,4minute,Shinsadong Tiger Project Album Supermarket,,,KR,2012-08-30,,4minute
들어와,214073.0,4minute,4minute World,,,KR,2014-03-17,,4minute
웰컴 투 더 스쿨 (inst.),223000.0,4minute,School OST Part 1,,,XW,2012-12-17,,4minute
눈에 띄네,218000.0,"4minute, 매니저",Crazy,,,KR,2015-02-09,,4minute
Scream! Splash Water Playfully,,4minute,For Muzik For Asia,,,KR,2010-04-23,,4minute
WHY (making of),,4minute,WHY,,,JP,2011-03-09,,4minute
SWEET SUGA HONEY! (Japanese version),208000.0,4minute,Ready Go,,,XW,2011-12-07,,4minute
모르는척,232000.0,4minute,Heart to Heart,,,KR,2011-03-29,,4minute
